127.0.0.1 - - [08/Jan/2023:17:11:28 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:22:10 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:22:11 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4490
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:23:08 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6435
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:23:15 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:23:19 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4490
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:04 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 500 2540
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:08 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 500 2540
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:09 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:10 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:10 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4490
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:12 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 500 2540
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:30 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4490
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:31 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:31 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4490
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:26:32 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4490
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:27:24 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4508
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:27:37 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:27:38 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4508
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:27:40 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:27:41 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4508
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:28:01 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:28:42 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4513
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:28:48 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:28:49 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4513
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:28:49 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:28:50 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4513
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:29:04 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:25 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4532
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:26 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4532
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:40 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:41 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:43 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:45 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:47 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:30:47 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:06 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:21 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:31 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:47 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:48 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:49 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:50 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:52 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:52 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:53 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:54 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:54 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:56 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:57 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5193
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:31:59 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:33:50 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:33:55 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4495
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:34:19 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:34:20 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:34:21 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:34:25 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:49 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:50 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:50 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:55 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:57 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:58 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:35:59 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:51:01 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:17:51:03 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:09 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:10 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:11 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:13 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:16 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:20 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:21 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:22 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:24 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:24 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:25 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:27 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:30 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:33 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:26:36 +0530] "GET /TechBlog/index.jsp HTTP/1.1" 200 6452
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:58:34 +0530] "GET /TechBlog/registration_page.jsp HTTP/1.1" 200 5207
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:58:34 +0530] "GET /TechBlog/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jan/2023:21:58:35 +0530] "GET /TechBlog/login_page.jsp HTTP/1.1" 200 4509
